tick,area,sex,age_months,count
3,act,female,52,25
3,act,female,53,24
3,act,female,54,24
3,act,female,55,23
3,act,female,56,21
3,act,female,57,22
3,act,female,58,21
3,act,female,59,20
3,act,female,60,20
3,act,female,61,19
3,act,female,62,19
3,act,female,63,19
3,act,female,64,17
3,act,female,65,16
3,act,female,66,15
3,act,female,67,12
3,act,female,68,11
3,act,female,69,12
3,act,female,70,10
3,act,female,71,10
3,act,female,72,9
3,act,female,73,9
3,act,female,74,9
3,act,female,75,7
3,act,female,76,8
3,act,female,77,7
3,act,female,78,8
3,act,female,79,6
3,act,female,80,6
3,act,female,81,6
3,act,female,82,5
3,act,female,83,6
3,act,female,84,6
3,act,female,85,6
3,act,female,86,5
3,act,female,87,4
3,act,female,88,4
3,act,female,89,3
3,act,female,90,2
3,act,female,91,2
3,act,female,92,1
3,act,female,93,1
3,act,female,95,1
4,nsw,male,0,530
4,nsw,male,1,493
4,nsw,male,2,480
4,nsw,male,3,478
4,nsw,male,4,473
4,nsw,male,5,474
4,nsw,male,6,456
4,nsw,male,7,452
4,nsw,male,8,448
4,nsw,male,9,450
4,nsw,male,10,463
4,nsw,male,11,452
4,nsw,male,12,451
4,nsw,male,13,457
4,nsw,male,14,459
4,nsw,male,15,494
4,nsw,male,16,468
4,nsw,male,17,465
4,nsw,male,18,468
4,nsw,male,19,483
4,nsw,male,20,556
4,nsw,male,21,505
4,nsw,male,22,504
4,nsw,male,23,500
4,nsw,male,24,512
4,nsw,male,25,575
4,nsw,male,26,524
4,nsw,male,27,518
4,nsw,male,28,518
4,nsw,male,29,515
4,nsw,male,30,546
4,nsw,male,31,494
4,nsw,male,32,478
4,nsw,male,33,477
4,nsw,male,34,479
4,nsw,male,35,497
4,nsw,male,36,491
4,nsw,male,37,504
4,nsw,male,38,515
4,nsw,male,39,525
4,nsw,male,40,522
4,nsw,male,41,489
4,nsw,male,42,474
4,nsw,male,43,465
4,nsw,male,44,466
4,nsw,male,45,485
4,nsw,male,46,486
4,nsw,male,47,497
4,nsw,male,48,502
4,nsw,male,49,502
4,nsw,male,50,497
4,nsw,male,51,479
4,nsw,male,52,472
4,nsw,male,53,463
4,nsw,male,54,456
4,nsw,male,55,448
4,nsw,male,56,430
4,nsw,male,57,418
4,nsw,male,58,408
4,nsw,male,59,403
4,nsw,male,60,405
4,nsw,male,61,388
4,nsw,male,62,395
4,nsw,male,63,398
4,nsw,male,64,371
4,nsw,male,65,352
4,nsw,male,66,327
4,nsw,male,67,302
4,nsw,male,68,284
4,nsw,male,69,269
4,nsw,male,70,256
4,nsw,male,71,243
4,nsw,male,72,231
4,nsw,male,73,218
4,nsw,male,74,213
4,nsw,male,75,192
4,nsw,male,76,183
4,nsw,male,77,171
4,nsw,male,78,162
4,nsw,male,79,160
4,nsw,male,80,149
4,nsw,male,81,141
4,nsw,male,82,133
4,nsw,male,83,119
4,nsw,male,84,108
4,nsw,male,85,89
4,nsw,male,86,79
4,nsw,male,87,68
4,nsw,male,88,57
4,nsw,male,89,49
4,nsw,male,90,38
4,nsw,male,91,25
4,nsw,male,92,18
4,nsw,male,93,15
4,nsw,male,94,11
4,nsw,male,95,7
4,nsw,male,96,5
4,nsw,male,97,2
4,nsw,male,98,2
4,nsw,male,100,2
4,nsw,female,0,514
4,nsw,female,1,468
4,nsw,female,2,463
4,nsw,female,3,454
4,nsw,female,4,446
4,nsw,female,5,454
4,nsw,female,6,428
4,nsw,female,7,427
4,nsw,female,8,424
4,nsw,female,9,423
4,nsw,female,10,447
4,nsw,female,11,429
4,nsw,female,12,424
4,nsw,female,13,431
4,nsw,female,14,431
4,nsw,female,15,458
4,nsw,female,16,440
4,nsw,female,17,444
4,nsw,female,18,443
4,nsw,female,19,459
4,nsw,female,20,552
4,nsw,female,21,481
4,nsw,female,22,480
4,nsw,female,23,483
4,nsw,female,24,492
4,nsw,female,25,576
4,nsw,female,26,511
4,nsw,female,27,517
4,nsw,female,28,513
4,nsw,female,29,507
4,nsw,female,30,533
4,nsw,female,31,487
4,nsw,female,32,487
4,nsw,female,33,486
4,nsw,female,34,482
4,nsw,female,35,514
4,nsw,female,36,499
4,nsw,female,37,511
4,nsw,female,38,530
4,nsw,female,39,538
4,nsw,female,40,525
4,nsw,female,41,500
4,nsw,female,42,490
4,nsw,female,43,477
4,nsw,female,44,474
4,nsw,female,45,488
4,nsw,female,46,494
4,nsw,female,47,508
4,nsw,female,48,514
4,nsw,female,49,507
4,nsw,female,50,508
4,nsw,female,51,489
4,nsw,female,52,482
4,nsw,female,53,468
4,nsw,female,54,455
4,nsw,female,55,451
4,nsw,female,56,437
4,nsw,female,57,430
4,nsw,female,58,418
4,nsw,female,59,409
4,nsw,female,60,401
4,nsw,female,61,393
4,nsw,female,62,391
4,nsw,female,63,397
4,nsw,female,64,373
4,nsw,female,65,347
4,nsw,female,66,327
4,nsw,female,67,307
4,nsw,female,68,284
4,nsw,female,69,278
4,nsw,female,70,264
4,nsw,female,71,253
4,nsw,female,72,242
4,nsw,female,73,236
4,nsw,female,74,230
4,nsw,female,75,219
4,nsw,female,76,205
4,nsw,female,77,200
4,nsw,female,78,193
4,nsw,female,79,195
4,nsw,female,80,193
4,nsw,female,81,183
4,nsw,female,82,176
4,nsw,female,83,164
4,nsw,female,84,153
4,nsw,female,85,142
4,nsw,female,86,130
4,nsw,female,87,115
4,nsw,female,88,102
4,nsw,female,89,93
4,nsw,female,90,75
4,nsw,female,91,56
4,nsw,female,92,43
4,nsw,female,93,39
4,nsw,female,94,29
4,nsw,female,95,23
4,nsw,female,96,16
4,nsw,female,97,13
4,nsw,female,98,7
4,nsw,female,99,6
4,nsw,female,100,7
4,nsw,female,101,3
4,vic,male,0,382
4,vic,male,1,361
4,vic,male,2,359
4,vic,male,3,355
4,vic,male,4,350
4,vic,male,5,351
4,vic,male,6,336
4,vic,male,7,334
4,vic,male,8,327
4,vic,male,9,331
4,vic,male,10,341
4,vic,male,11,329
4,vic,male,12,336
4,vic,male,13,340
4,vic,male,14,343
4,vic,male,15,369
4,vic,male,16,352
4,vic,male,17,355
4,vic,male,18,364
4,vic,male,19,382
4,vic,male,20,464
4,vic,male,21,420
4,vic,male,22,418
4,vic,male,23,427
4,vic,male,24,431
4,vic,male,25,466
4,vic,male,26,428
4,vic,male,27,425
4,vic,male,28,417
4,vic,male,29,404
4,vic,male,30,425
4,vic,male,31,385
4,vic,male,32,379
4,vic,male,33,372
4,vic,male,34,369
4,vic,male,35,392
4,vic,male,36,380
4,vic,male,37,388
4,vic,male,38,400
4,vic,male,39,406
4,vic,male,40,411
4,vic,male,41,395
4,vic,male,42,386
4,vic,male,43,375
4,vic,male,44,365
4,vic,male,45,367
4,vic,male,46,368
4,vic,male,47,373
4,vic,male,48,372
4,vic,male,49,374
4,vic,male,50,374
4,vic,male,51,357
4,vic,male,52,350
4,vic,male,53,342
4,vic,male,54,340
4,vic,male,55,338
4,vic,male,56,318
4,vic,male,57,314
4,vic,male,58,307
4,vic,male,59,298
4,vic,male,60,296
4,vic,male,61,286
4,vic,male,62,283
4,vic,male,63,294
4,vic,male,64,274
4,vic,male,65,246
4,vic,male,66,231
4,vic,male,67,216
4,vic,male,68,207
4,vic,male,69,198
4,vic,male,70,190
4,vic,male,71,185
4,vic,male,72,171
4,vic,male,73,164
4,vic,male,74,155
4,vic,male,75,141
4,vic,male,76,135
4,vic,male,77,128
4,vic,male,78,121
4,vic,male,79,118
4,vic,male,80,115
4,vic,male,81,103
4,vic,male,82,94
4,vic,male,83,89
4,vic,male,84,78
4,vic,male,85,68
4,vic,male,86,56
4,vic,male,87,49
4,vic,male,88,40
4,vic,male,89,34
4,vic,male,90,27
4,vic,male,91,19
4,vic,male,92,14
4,vic,male,93,10
4,vic,male,94,9
4,vic,male,95,6
4,vic,male,96,5
4,vic,male,97,3
4,vic,male,98,3
4,vic,male,99,1
4,vic,male,100,1
4,vic,female,0,352
4,vic,female,1,345
4,vic,female,2,338
4,vic,female,3,336
4,vic,female,4,333
4,vic,female,5,331
4,vic,female,6,319
4,vic,female,7,314
4,vic,female,8,314
4,vic,female,9,313
4,vic,female,10,323
4,vic,female,11,320
4,vic,female,12,315
4,vic,female,13,318
4,vic,female,14,322
4,vic,female,15,346
4,vic,female,16,331
4,vic,female,17,339
4,vic,female,18,342
4,vic,female,19,364
4,vic,female,20,435
4,vic,female,21,395
4,vic,female,22,398
4,vic,female,23,398
4,vic,female,24,403
4,vic,female,25,461
4,vic,female,26,411
4,vic,female,27,413
4,vic,female,28,406
4,vic,female,29,402
4,vic,female,30,418
4,vic,female,31,382
4,vic,female,32,380
4,vic,female,33,371
4,vic,female,34,365
4,vic,female,35,387
4,vic,female,36,385
4,vic,female,37,392
4,vic,female,38,410
4,vic,female,39,423
4,vic,female,40,426
4,vic,female,41,407
4,vic,female,42,397
4,vic,female,43,383
4,vic,female,44,377
4,vic,female,45,386
4,vic,female,46,378
4,vic,female,47,389
4,vic,female,48,385
4,vic,female,49,385
4,vic,female,50,386
4,vic,female,51,367
4,vic,female,52,359
4,vic,female,53,353
4,vic,female,54,349
4,vic,female,55,348
4,vic,female,56,329
4,vic,female,57,326
4,vic,female,58,314
4,vic,female,59,311
4,vic,female,60,313
4,vic,female,61,299
4,vic,female,62,296
4,vic,female,63,303
4,vic,female,64,281
4,vic,female,65,264
4,vic,female,66,246
4,vic,female,67,229
4,vic,female,68,216
4,vic,female,69,209
4,vic,female,70,195
4,vic,female,71,192
4,vic,female,72,186
4,vic,female,73,176
4,vic,female,74,170
4,vic,female,75,164
4,vic,female,76,157
4,vic,female,77,152
4,vic,female,78,147
4,vic,female,79,146
4,vic,female,80,146
4,vic,female,81,137
4,vic,female,82,132
4,vic,female,83,124
4,vic,female,84,118
4,vic,female,85,109
4,vic,female,86,95
4,vic,female,87,89
4,vic,female,88,79
4,vic,female,89,71
4,vic,female,90,57
4,vic,female,91,42
4,vic,female,92,34
4,vic,female,93,27
4,vic,female,94,22
4,vic,female,95,15
4,vic,female,96,14
4,vic,female,97,10
4,vic,female,98,6
4,vic,female,99,4
4,vic,female,100,5
4,vic,female,101,1
4,qld,male,0,342
4,qld,male,1,316
4,qld,male,2,313
4,qld,male,3,309
4,qld,male,4,306
4,qld,male,5,308
4,qld,male,6,293
4,qld,male,7,288
4,qld,male,8,285
4,qld,male,9,295
4,qld,male,10,304
4,qld,male,11,295
4,qld,male,12,294
4,qld,male,13,297
4,qld,male,14,300
4,qld,male,15,318
4,qld,male,16,302
4,qld,male,17,304
4,qld,male,18,304
4,qld,male,19,307
4,qld,male,20,358
4,qld,male,21,315
4,qld,male,22,318
4,qld,male,23,319
4,qld,male,24,329
4,qld,male,25,368
4,qld,male,26,330
4,qld,male,27,328
4,qld,male,28,322
4,qld,male,29,318
4,qld,male,30,337
4,qld,male,31,292
4,qld,male,32,288
4,qld,male,33,288
4,qld,male,34,290
4,qld,male,35,312
4,qld,male,36,307
4,qld,male,37,314
4,qld,male,38,325
4,qld,male,39,334
4,qld,male,40,338
4,qld,male,41,316
4,qld,male,42,302
4,qld,male,43,295
4,qld,male,44,295
4,qld,male,45,296
4,qld,male,46,303
4,qld,male,47,305
4,qld,male,48,306
4,qld,male,49,309
4,qld,male,50,301
4,qld,male,51,295
4,qld,male,52,283
4,qld,male,53,276
4,qld,male,54,273
4,qld,male,55,276
4,qld,male,56,258
4,qld,male,57,258
4,qld,male,58,256
4,qld,male,59,253
4,qld,male,60,248
4,qld,male,61,244
4,qld,male,62,244
4,qld,male,63,249
4,qld,male,64,229
4,qld,male,65,217
4,qld,male,66,200
4,qld,male,67,182
4,qld,male,68,167
4,qld,male,69,165
4,qld,male,70,154
4,qld,male,71,143
4,qld,male,72,133
4,qld,male,73,128
4,qld,male,74,117
4,qld,male,75,106
4,qld,male,76,98
4,qld,male,77,93
4,qld,male,78,89
4,qld,male,79,82
4,qld,male,80,81
4,qld,male,81,76
4,qld,male,82,68
4,qld,male,83,62
4,qld,male,84,52
4,qld,male,85,47
4,qld,male,86,40
4,qld,male,87,33
4,qld,male,88,29
4,qld,male,89,24
4,qld,male,90,19
4,qld,male,91,14
4,qld,male,92,9
4,qld,male,93,6
4,qld,male,94,6
4,qld,male,95,3
4,qld,male,96,3
4,qld,male,97,2
4,qld,male,98,1
4,qld,male,99,1
4,qld,male,100,1
4,qld,female,0,319
4,qld,female,1,298
4,qld,female,2,295
4,qld,female,3,293
4,qld,female,4,290
4,qld,female,5,292
4,qld,female,6,279
4,qld,female,7,276
4,qld,female,8,274
4,qld,female,9,281
4,qld,female,10,286
4,qld,female,11,281
4,qld,female,12,284
4,qld,female,13,283
4,qld,female,14,285
4,qld,female,15,300
4,qld,female,16,291
4,qld,female,17,288
4,qld,female,18,291
4,qld,female,19,300
4,qld,female,20,342
4,qld,female,21,308
4,qld,female,22,306
4,qld,female,23,312
4,qld,female,24,317
4,qld,female,25,354
4,qld,female,26,321
4,qld,female,27,322
4,qld,female,28,311
4,qld,female,29,308
4,qld,female,30,323
4,qld,female,31,298
4,qld,female,32,291
4,qld,female,33,291
4,qld,female,34,297
4,qld,female,35,311
4,qld,female,36,306
4,qld,female,37,317
4,qld,female,38,334
4,qld,female,39,338
4,qld,female,40,343
4,qld,female,41,319
4,qld,female,42,307
4,qld,female,43,302
4,qld,female,44,298
4,qld,female,45,304
4,qld,female,46,308
4,qld,female,47,315
4,qld,female,48,319
4,qld,female,49,316
4,qld,female,50,314
4,qld,female,51,299
4,qld,female,52,291
4,qld,female,53,286
4,qld,female,54,279
4,qld,female,55,277
4,qld,female,56,266
4,qld,female,57,261
4,qld,female,58,254
4,qld,female,59,249
4,qld,female,60,256
4,qld,female,61,240
4,qld,female,62,236
4,qld,female,63,243
4,qld,female,64,223
4,qld,female,65,215
4,qld,female,66,196
4,qld,female,67,179
4,qld,female,68,171
4,qld,female,69,159
4,qld,female,70,151
4,qld,female,71,145
4,qld,female,72,134
4,qld,female,73,126
4,qld,female,74,121
4,qld,female,75,117
4,qld,female,76,109
4,qld,female,77,105
4,qld,female,78,99
4,qld,female,79,99
4,qld,female,80,95
4,qld,female,81,92
4,qld,female,82,90
4,qld,female,83,81
4,qld,female,84,76
4,qld,female,85,69
4,qld,female,86,64
4,qld,female,87,52
4,qld,female,88,51
4,qld,female,89,46
4,qld,female,90,38
4,qld,female,91,27
4,qld,female,92,23
4,qld,female,93,19
4,qld,female,94,16
4,qld,female,95,11
4,qld,female,96,8
4,qld,female,97,5
4,qld,female,98,4
4,qld,female,99,3
4,qld,female,100,3
4,sa,male,0,102
4,sa,male,1,101
4,sa,male,2,100
4,sa,male,3,97
4,sa,male,4,98
4,sa,male,5,100
4,sa,male,6,96
4,sa,male,7,95
4,sa,male,8,95
4,sa,male,9,97
4,sa,male,10,102
4,sa,male,11,100
4,sa,male,12,101
4,sa,male,13,100
4,sa,male,14,104
4,sa,male,15,111
4,sa,male,16,107
4,sa,male,17,107
4,sa,male,18,110
4,sa,male,19,114
4,sa,male,20,132
4,sa,male,21,119
4,sa,male,22,119
4,sa,male,23,119
4,sa,male,24,116
4,sa,male,25,122
4,sa,male,26,117
4,sa,male,27,117
4,sa,male,28,113
4,sa,male,29,107
4,sa,male,30,107
4,sa,male,31,103
4,sa,male,32,98
4,sa,male,33,98
4,sa,male,34,99
4,sa,male,35,109
4,sa,male,36,103
4,sa,male,37,108
4,sa,male,38,112
4,sa,male,39,117
4,sa,male,40,119
4,sa,male,41,117
4,sa,male,42,112
4,sa,male,43,112
4,sa,male,44,109
4,sa,male,45,110
4,sa,male,46,116
4,sa,male,47,115
4,sa,male,48,119
4,sa,male,49,118
4,sa,male,50,114
4,sa,male,51,114
4,sa,male,52,112
4,sa,male,53,109
4,sa,male,54,107
4,sa,male,55,104
4,sa,male,56,104
4,sa,male,57,101
4,sa,male,58,100
4,sa,male,59,97
4,sa,male,60,98
4,sa,male,61,96
4,sa,male,62,92
4,sa,male,63,98
4,sa,male,64,91
4,sa,male,65,84
4,sa,male,66,76
4,sa,male,67,72
4,sa,male,68,68
4,sa,male,69,63
4,sa,male,70,60
4,sa,male,71,60
4,sa,male,72,56
4,sa,male,73,55
4,sa,male,74,52
4,sa,male,75,47
4,sa,male,76,45
4,sa,male,77,44
4,sa,male,78,39
4,sa,male,79,41
4,sa,male,80,37
4,sa,male,81,38
4,sa,male,82,32
4,sa,male,83,33
4,sa,male,84,29
4,sa,male,85,25
4,sa,male,86,19
4,sa,male,87,18
4,sa,male,88,16
4,sa,male,89,13
4,sa,male,90,11
4,sa,male,91,8
4,sa,male,92,5
4,sa,male,93,4
4,sa,male,94,3
4,sa,male,95,3
4,sa,male,96,1
4,sa,male,97,1
4,sa,male,100,1
4,sa,female,0,108
4,sa,female,1,95
4,sa,female,2,96
4,sa,female,3,95
4,sa,female,4,94
4,sa,female,5,93
4,sa,female,6,90
4,sa,female,7,91
4,sa,female,8,89
4,sa,female,9,93
4,sa,female,10,96
4,sa,female,11,96
4,sa,female,12,95
4,sa,female,13,98
4,sa,female,14,99
4,sa,female,15,106
4,sa,female,16,99
4,sa,female,17,102
4,sa,female,18,104
4,sa,female,19,106
4,sa,female,20,114
4,sa,female,21,112
4,sa,female,22,110
4,sa,female,23,112
4,sa,female,24,111
4,sa,female,25,130
4,sa,female,26,112
4,sa,female,27,110
4,sa,female,28,107
4,sa,female,29,105
4,sa,female,30,102
4,sa,female,31,99
4,sa,female,32,96
4,sa,female,33,100
4,sa,female,34,99
4,sa,female,35,105
4,sa,female,36,104
4,sa,female,37,106
4,sa,female,38,112
4,sa,female,39,117
4,sa,female,40,120
4,sa,female,41,112
4,sa,female,42,113
4,sa,female,43,111
4,sa,female,44,111
4,sa,female,45,118
4,sa,female,46,115
4,sa,female,47,117
4,sa,female,48,117
4,sa,female,49,119
4,sa,female,50,119
4,sa,female,51,116
4,sa,female,52,115
4,sa,female,53,111
4,sa,female,54,111
4,sa,female,55,106
4,sa,female,56,106
4,sa,female,57,105
4,sa,female,58,104
4,sa,female,59,102
4,sa,female,60,102
4,sa,female,61,98
4,sa,female,62,97
4,sa,female,63,100
4,sa,female,64,95
4,sa,female,65,87
4,sa,female,66,82
4,sa,female,67,77
4,sa,female,68,71
4,sa,female,69,68
4,sa,female,70,64
4,sa,female,71,65
4,sa,female,72,62
4,sa,female,73,60
4,sa,female,74,57
4,sa,female,75,53
4,sa,female,76,52
4,sa,female,77,50
4,sa,female,78,51
4,sa,female,79,49
4,sa,female,80,50
4,sa,female,81,47
4,sa,female,82,46
4,sa,female,83,44
4,sa,female,84,43
4,sa,female,85,40
4,sa,female,86,35
4,sa,female,87,32
4,sa,female,88,28
4,sa,female,89,25
4,sa,female,90,21
4,sa,female,91,14
4,sa,female,92,13
4,sa,female,93,9
4,sa,female,94,9
4,sa,female,95,5
4,sa,female,96,4
4,sa,female,97,5
4,sa,female,98,1
4,sa,female,99,2
4,sa,female,100,2
4,wa,male,0,176
4,wa,male,1,158
4,wa,male,2,155
4,wa,male,3,156
4,wa,male,4,153
4,wa,male,5,153
4,wa,male,6,144
4,wa,male,7,143
4,wa,male,8,144
4,wa,male,9,146
4,wa,male,10,149
4,wa,male,11,151
4,wa,male,12,152
4,wa,male,13,151
4,wa,male,14,151
4,wa,male,15,165
4,wa,male,16,154
4,wa,male,17,155
4,wa,male,18,157
4,wa,male,19,161
4,wa,male,20,183
4,wa,male,21,174
4,wa,male,22,176
4,wa,male,23,179
4,wa,male,24,184
4,wa,male,25,212
4,wa,male,26,188
4,wa,male,27,185
4,wa,male,28,179
4,wa,male,29,173
4,wa,male,30,185
4,wa,male,31,162
4,wa,male,32,158
4,wa,male,33,161
4,wa,male,34,154
4,wa,male,35,172
4,wa,male,36,159
4,wa,male,37,166
4,wa,male,38,175
4,wa,male,39,182
4,wa,male,40,187
4,wa,male,41,174
4,wa,male,42,168
4,wa,male,43,164
4,wa,male,44,164
4,wa,male,45,165
4,wa,male,46,164
4,wa,male,47,166
4,wa,male,48,164
4,wa,male,49,164
4,wa,male,50,165
4,wa,male,51,160
4,wa,male,52,155
4,wa,male,53,149
4,wa,male,54,149
4,wa,male,55,145
4,wa,male,56,141
4,wa,male,57,136
4,wa,male,58,134
4,wa,male,59,131
4,wa,male,60,131
4,wa,male,61,124
4,wa,male,62,123
4,wa,male,63,126
4,wa,male,64,112
4,wa,male,65,101
4,wa,male,66,96
4,wa,male,67,86
4,wa,male,68,83
4,wa,male,69,80
4,wa,male,70,75
4,wa,male,71,70
4,wa,male,72,65
4,wa,male,73,61
4,wa,male,74,58
4,wa,male,75,54
4,wa,male,76,48
4,wa,male,77,47
4,wa,male,78,45
4,wa,male,79,43
4,wa,male,80,41
4,wa,male,81,36
4,wa,male,82,33
4,wa,male,83,31
4,wa,male,84,28
4,wa,male,85,22
4,wa,male,86,18
4,wa,male,87,17
4,wa,male,88,12
4,wa,male,89,12
4,wa,male,90,8
4,wa,male,91,6
4,wa,male,92,5
4,wa,male,93,3
4,wa,male,94,3
4,wa,male,95,3
4,wa,male,96,1
4,wa,male,97,1
4,wa,male,99,1
4,wa,female,0,179
4,wa,female,1,148
4,wa,female,2,150
4,wa,female,3,150
4,wa,female,4,149
4,wa,female,5,151
4,wa,female,6,139
4,wa,female,7,138
4,wa,female,8,140
4,wa,female,9,141
4,wa,female,10,148
4,wa,female,11,144
4,wa,female,12,143
4,wa,female,13,141
4,wa,female,14,144
4,wa,female,15,158
4,wa,female,16,149
4,wa,female,17,148
4,wa,female,18,146
4,wa,female,19,155
4,wa,female,20,184
4,wa,female,21,162
4,wa,female,22,167
4,wa,female,23,164
4,wa,female,24,170
4,wa,female,25,194
4,wa,female,26,171
4,wa,female,27,166
4,wa,female,28,168
4,wa,female,29,164
4,wa,female,30,180
4,wa,female,31,159
4,wa,female,32,156
4,wa,female,33,152
4,wa,female,34,157
4,wa,female,35,166
4,wa,female,36,158
4,wa,female,37,163
4,wa,female,38,171
4,wa,female,39,174
4,wa,female,40,183
4,wa,female,41,167
4,wa,female,42,163
4,wa,female,43,161
4,wa,female,44,158
4,wa,female,45,160
4,wa,female,46,163
4,wa,female,47,163
4,wa,female,48,163
4,wa,female,49,165
4,wa,female,50,166
4,wa,female,51,159
4,wa,female,52,151
4,wa,female,53,149
4,wa,female,54,150
4,wa,female,55,152
4,wa,female,56,142
4,wa,female,57,138
4,wa,female,58,134
4,wa,female,59,129
4,wa,female,60,126
4,wa,female,61,124
4,wa,female,62,120
4,wa,female,63,122
4,wa,female,64,108
4,wa,female,65,99
4,wa,female,66,95
4,wa,female,67,87
4,wa,female,68,84
4,wa,female,69,77
4,wa,female,70,75
4,wa,female,71,71
4,wa,female,72,70
4,wa,female,73,65
4,wa,female,74,62
4,wa,female,75,59
4,wa,female,76,56
4,wa,female,77,52
4,wa,female,78,51
4,wa,female,79,50
4,wa,female,80,49
4,wa,female,81,46
4,wa,female,82,45
4,wa,female,83,42
4,wa,female,84,36
4,wa,female,85,33
4,wa,female,86,33
4,wa,female,87,28
4,wa,female,88,26
4,wa,female,89,22
4,wa,female,90,16
4,wa,female,91,14
4,wa,female,92,9
4,wa,female,93,9
4,wa,female,94,8
4,wa,female,95,7
4,wa,female,96,5
4,wa,female,97,3
4,wa,female,98,2
4,wa,female,99,1
4,wa,female,100,1
4,tas,male,0,30
4,tas,male,1,33
4,tas,male,2,35
4,tas,male,3,34
4,tas,male,4,35
4,tas,male,5,35
4,tas,male,6,32
4,tas,male,7,31
4,tas,male,8,33
4,tas,male,9,34
4,tas,male,10,35
4,tas,male,11,34
4,tas,male,12,36
4,tas,male,13,35
4,tas,male,14,35
4,tas,male,15,36
4,tas,male,16,35
4,tas,male,17,38
4,tas,male,18,36
4,tas,male,19,35
4,tas,male,20,38
4,tas,male,21,35
4,tas,male,22,35
4,tas,male,23,35
4,tas,male,24,32
4,tas,male,25,36
4,tas,male,26,32
4,tas,male,27,32
4,tas,male,28,31
4,tas,male,29,31
4,tas,male,30,28
4,tas,male,31,28
4,tas,male,32,28
4,tas,male,33,28
4,tas,male,34,28
4,tas,male,35,30
4,tas,male,36,32
4,tas,male,37,31
4,tas,male,38,34
4,tas,male,39,35
4,tas,male,40,36
4,tas,male,41,36
4,tas,male,42,35
4,tas,male,43,32
4,tas,male,44,33
4,tas,male,45,33
4,tas,male,46,35
4,tas,male,47,37
4,tas,male,48,39
4,tas,male,49,39
4,tas,male,50,39
4,tas,male,51,37
4,tas,male,52,37
4,tas,male,53,37
4,tas,male,54,37
4,tas,male,55,35
4,tas,male,56,34
4,tas,male,57,33
4,tas,male,58,35
4,tas,male,59,33
4,tas,male,60,35
4,tas,male,61,31
4,tas,male,62,33
4,tas,male,63,34
4,tas,male,64,31
4,tas,male,65,27
4,tas,male,66,27
4,tas,male,67,26
4,tas,male,68,24
4,tas,male,69,23
4,tas,male,70,22
4,tas,male,71,20
4,tas,male,72,19
4,tas,male,73,18
4,tas,male,74,17
4,tas,male,75,14
4,tas,male,76,15
4,tas,male,77,13
4,tas,male,78,12
4,tas,male,79,13
4,tas,male,80,12
4,tas,male,81,12
4,tas,male,82,9
4,tas,male,83,10
4,tas,male,84,8
4,tas,male,85,8
4,tas,male,86,5
4,tas,male,87,5
4,tas,male,88,5
4,tas,male,89,3
4,tas,male,90,2
4,tas,male,91,1
4,tas,male,92,1
4,tas,male,93,1
4,tas,male,94,1
4,tas,female,0,32
4,tas,female,1,32
4,tas,female,2,32
4,tas,female,3,32
4,tas,female,4,33
4,tas,female,5,31
4,tas,female,6,31
4,tas,female,7,29
4,tas,female,8,32
4,tas,female,9,31
4,tas,female,10,31
4,tas,female,11,32
4,tas,female,12,32
4,tas,female,13,34
4,tas,female,14,33
4,tas,female,15,33
4,tas,female,16,35
4,tas,female,17,34
4,tas,female,18,34
4,tas,female,19,34
4,tas,female,20,34
4,tas,female,21,31
4,tas,female,22,32
4,tas,female,23,32
4,tas,female,24,32
4,tas,female,25,32
4,tas,female,26,31
4,tas,female,27,29
4,tas,female,28,31
4,tas,female,29,30
4,tas,female,30,30
4,tas,female,31,30
4,tas,female,32,29
4,tas,female,33,30
4,tas,female,34,29
4,tas,female,35,33
4,tas,female,36,32
4,tas,female,37,33
4,tas,female,38,35
4,tas,female,39,37
4,tas,female,40,37
4,tas,female,41,36
4,tas,female,42,35
4,tas,female,43,34
4,tas,female,44,34
4,tas,female,45,34
4,tas,female,46,37
4,tas,female,47,37
4,tas,female,48,38
4,tas,female,49,39
4,tas,female,50,39
4,tas,female,51,39
4,tas,female,52,38
4,tas,female,53,37
4,tas,female,54,36
4,tas,female,55,37
4,tas,female,56,33
4,tas,female,57,35
4,tas,female,58,35
4,tas,female,59,33
4,tas,female,60,33
4,tas,female,61,29
4,tas,female,62,33
4,tas,female,63,33
4,tas,female,64,31
4,tas,female,65,27
4,tas,female,66,27
4,tas,female,67,24
4,tas,female,68,23
4,tas,female,69,22
4,tas,female,70,22
4,tas,female,71,20
4,tas,female,72,20
4,tas,female,73,19
4,tas,female,74,18
4,tas,female,75,17
4,tas,female,76,16
4,tas,female,77,15
4,tas,female,78,15
4,tas,female,79,15
4,tas,female,80,15
4,tas,female,81,13
4,tas,female,82,13
4,tas,female,83,12
4,tas,female,84,12
4,tas,female,85,11
4,tas,female,86,10
4,tas,female,87,10
4,tas,female,88,8
4,tas,female,89,8
4,tas,female,90,5
4,tas,female,91,5
4,tas,female,92,3
4,tas,female,93,2
4,tas,female,94,3
4,tas,female,95,3
4,tas,female,96,1
4,tas,female,97,1
4,tas,female,98,1
4,tas,female,100,1
4,nt,male,0,21
4,nt,male,1,20
4,nt,male,2,19
4,nt,male,3,21
4,nt,male,4,20
4,nt,male,5,19
4,nt,male,6,17
4,nt,male,7,16
4,nt,male,8,17
4,nt,male,9,19
4,nt,male,10,19
4,nt,male,11,18
